name,weighted_score,available,dns_status,growth_link,category
rallyloop,4.015,False,taken,True,growth_connection
rallymeet,4.015,False,taken_parked,True,growth_connection
rallynest,4.015,False,taken,True,growth_connection
rallynet,4.015,False,parked_or_active_no_ns,True,growth_connection
rallynode,4.015,False,taken,True,growth_connection
rallypath,4.015,False,taken_parked,True,growth_connection
rallyport,4.015,False,taken,True,growth_connection
rallyroute,4.015,False,taken_parked,True,growth_connection
rallyspot,4.015,False,parked_or_active_no_ns,True,growth_connection
rallysync,4.015,False,taken_parked,True,growth_connection
rallytrail,4.015,False,taken_parked,True,growth_connection
rallyunion,4.015,False,taken_parked,True,growth_connection
rallywave,4.015,False,taken_parked,True,growth_connection
rallyweb,4.015,False,taken_parked,True,growth_connection
rallywire,4.015,False,taken_parked,True,growth_connection
rapiddock,4.015,False,taken_parked,True,growth_connection
roottrail,4.015,False,taken,True,growth_connection
seeddock,4.015,False,taken,True,growth_connection
soarring,4.015,False,taken_parked,True,growth_connection
swifttie,4.015,False,taken,True,growth_connection
swifttrail,4.015,False,taken_parked,True,growth_connection
beaconlink,4.01,False,taken_parked,True,growth_connection
brightlink,4.01,False,taken,True,growth_connection
directlink,4.01,False,taken,True,audience_connection
harborlink,4.01,False,taken,True,growth_connection
launchlink,4.01,False,taken_parked,True,growth_connection
thrivelink,4.01,False,taken,True,growth_connection
anchoralign,3.982,False,taken,True,growth_connection
anchorbridge,3.982,False,taken,True,growth_connection
anchorchain,3.982,False,taken,True,growth_connection
anchorcircle,3.982,False,taken_parked,True,growth_connection
anchorsignal,3.982,False,taken_parked,True,growth_connection
anchortrail,3.982,False,taken,True,growth_connection
anchorunion,3.982,False,taken,True,growth_connection
anchorweave,3.982,False,taken,True,growth_connection
beaconblend,3.982,False,taken_parked,True,growth_connection
beaconbridge,3.982,False,taken,True,growth_connection
beaconchain,3.982,False,taken,True,growth_connection
beaconcircle,3.982,False,taken,True,growth_connection
beaconroute,3.982,False,taken,True,growth_connection
beaconsignal,3.982,False,taken,True,growth_connection
beacontrail,3.982,False,taken_parked,True,growth_connection
beaconunion,3.982,False,taken,True,growth_connection
bloombridge,3.982,False,taken,True,growth_connection
bloomgather,3.982,False,taken,True,growth_connection
bloomsignal,3.982,False,taken,True,growth_connection
boostbridge,3.982,False,parked_or_active_no_ns,True,growth_connection
boostcircle,3.982,False,taken,True,growth_connection
boostgather,3.982,False,taken,True,growth_connection
boostsignal,3.982,False,taken,True,growth_connection
bravebridge,3.982,False,taken,True,growth_connection
bravecircle,3.982,False,taken,True,growth_connection
bravesignal,3.982,False,taken_parked,True,growth_connection
brightalign,3.982,False,taken_parked,True,growth_connection
brightblend,3.982,False,taken_parked,True,growth_connection
brightbridge,3.982,False,taken,True,growth_connection
brightchain,3.982,False,parked_or_active_no_ns,True,growth_connection
brightcircle,3.982,False,taken,True,growth_connection
brightgather,3.982,False,taken,True,growth_connection
brightmerge,3.982,False,taken,True,growth_connection
brightrelay,3.982,False,taken_parked,True,growth_connection
brightroute,3.982,False,taken_parked,True,growth_connection
brightsignal,3.982,False,taken_parked,True,growth_connection
brightweave,3.982,False,taken_parked,True,growth_connection
buildbridge,3.982,False,taken_parked,True,growth_connection
buildcircle,3.982,False,taken,True,growth_connection
buildgather,3.982,False,taken,True,growth_connection
buildsignal,3.982,False,taken,True,growth_connection
clearbridge,3.982,False,taken,True,growth_connection
clearcircle,3.982,False,taken,True,growth_connection
cleargather,3.982,False,taken,True,growth_connection
clearsignal,3.982,False,taken,True,growth_connection
drivebridge,3.982,False,taken_parked,True,growth_connection
drivecircle,3.982,False,taken_parked,True,growth_connection
drivegather,3.982,False,taken_parked,True,growth_connection
drivesignal,3.982,False,taken_parked,True,growth_connection
flamebridge,3.982,False,taken_parked,True,growth_connection
flamecircle,3.982,False,taken,True,growth_connection
flamesignal,3.982,False,taken_parked,True,growth_connection
flourcircle,3.982,False,taken,True,growth_connection
forgebridge,3.982,False,taken_parked,True,growth_connection
forgecircle,3.982,False,taken_parked,True,growth_connection
freshbridge,3.982,False,taken_parked,True,growth_connection
freshcircle,3.982,False,taken_parked,True,growth_connection
freshgather,3.982,False,taken_parked,True,growth_connection
freshsignal,3.982,False,taken_parked,True,growth_connection
harboralign,3.982,False,taken,True,growth_connection
harborbridge,3.982,False,taken_parked,True,growth_connection
harborchain,3.982,False,taken,True,growth_connection
harborcircle,3.982,False,taken_parked,True,growth_connection
harborgather,3.982,False,taken,True,growth_connection
harborsignal,3.982,False,taken,True,growth_connection
harbortrail,3.982,False,taken,True,growth_connection
harborunion,3.982,False,taken_parked,True,growth_connection
harborweave,3.982,False,taken,True,growth_connection
ignitealign,3.982,False,taken_parked,True,growth_connection
ignitechain,3.982,False,taken_parked,True,growth_connection
ignitetrail,3.982,False,taken_parked,True,growth_connection
launchalign,3.982,False,taken_parked,True,growth_connection
launchblend,3.982,False,taken_parked,True,growth_connection
launchbridge,3.982,False,taken,True,growth_connection
launchchain,3.982,False,taken,True,growth_connection
launchgather,3.982,False,taken,True,growth_connection
launchrelay,3.982,False,taken_parked,True,growth_connection
launchroute,3.982,False,taken,True,growth_connection
launchsignal,3.982,False,taken,True,growth_connection
launchtrail,3.982,False,taken_parked,True,growth_connection
launchunion,3.982,False,taken,True,growth_connection
launchweave,3.982,False,taken,True,growth_connection
lynkdirect,3.982,False,taken,True,blend
lynklaunch,3.982,False,taken_parked,True,blend
lynksignal,3.982,False,taken,True,blend
orbitbridge,3.982,False,taken_parked,True,growth_connection
orbitcircle,3.982,False,taken_parked,True,growth_connection
orbitsignal,3.982,False,taken_parked,True,growth_connection
primecircle,3.982,False,taken,True,growth_connection
primegather,3.982,False,taken,True,growth_connection
primesignal,3.982,False,taken_parked,True,growth_connection
pulsebridge,3.982,False,taken,True,growth_connection
pulsecircle,3.982,False,taken_parked,True,growth_connection
pulsegather,3.982,False,taken,True,growth_connection
pulsesignal,3.982,False,taken,True,growth_connection
rapidbridge,3.982,False,taken_parked,True,growth_connection
rapidcircle,3.982,False,taken,True,growth_connection
rapidsignal,3.982,False,taken_parked,True,growth_connection
scalebridge,3.982,False,taken,True,growth_connection
scalecircle,3.982,False,taken,True,growth_connection
scalegather,3.982,False,taken,True,growth_connection
scalesignal,3.982,False,taken,True,growth_connection
shinebridge,3.982,False,taken_parked,True,growth_connection
shinecircle,3.982,False,taken_parked,True,growth_connection
shinesignal,3.982,False,taken,True,growth_connection
sparkbridge,3.982,False,taken,True,growth_connection
sparkcircle,3.982,False,taken_parked,True,growth_connection
sparkgather,3.982,False,taken_parked,True,growth_connection
sparksignal,3.982,False,taken_parked,True,growth_connection
surgebridge,3.982,False,taken,True,growth_connection
surgecircle,3.982,False,taken,True,growth_connection
surgesignal,3.982,False,taken_parked,True,growth_connection
swiftbridge,3.982,False,taken,True,growth_connection
swiftcircle,3.982,False,taken,True,growth_connection
swiftgather,3.982,False,taken,True,growth_connection
swiftsignal,3.982,False,taken,True,growth_connection
thrivealign,3.982,False,parked_or_active_no_ns,True,growth_connection
thriveblend,3.982,False,taken_parked,True,growth_connection
thrivebridge,3.982,False,taken,True,growth_connection
thrivechain,3.982,False,taken,True,growth_connection
thrivecircle,3.982,False,taken,True,growth_connection
thrivegather,3.982,False,taken_parked,True,growth_connection
thrivemerge,3.982,False,taken_parked,True,growth_connection
thriveroute,3.982,False,taken,True,growth_connection
thrivesignal,3.982,False,taken,True,growth_connection
thrivetrail,3.982,False,taken_parked,True,growth_connection
thriveunion,3.982,False,taken,True,growth_connection
thriveweave,3.982,False,parked_or_active_no_ns,True,growth_connection
vividbridge,3.982,False,taken,True,growth_connection
vividsignal,3.982,False,taken,True,growth_connection
anchorrelay,3.933,False,taken,True,growth_connection
anchorroute,3.933,False,taken,True,growth_connection
brighttrail,3.933,False,taken,True,growth_connection
harborrelay,3.933,False,taken,True,growth_connection
harborroute,3.933,False,taken,True,growth_connection
rallybridge,3.933,False,taken,True,growth_connection
rallycircle,3.933,False,taken,True,growth_connection
rallysignal,3.933,False,taken_parked,True,growth_connection
creatorlink,3.927,False,taken,True,audience_connection
lynknetwork,3.9,False,taken_parked,True,blend
collectlink,3.878,False,taken,True,audience_connection
supportlink,3.878,False,taken_parked,True,audience_connection
artnect,3.85,False,taken,False,blend
crowdnect,3.85,False,taken,False,audience_connection
gignect,3.85,False,taken,False,audience_connection
livenect,3.85,False,taken,False,audience_connection
lynkhq,3.823,False,taken,True,blend
ignitebase,3.817,False,taken_parked,True,growth_connection
ignitecore,3.817,False,taken_parked,True,growth_connection
ignitefuse,3.817,False,taken_parked,True,growth_connection
ignitelane,3.817,False,taken_parked,True,growth_connection
igniteline,3.817,False,taken_parked,True,growth_connection
ignitenode,3.817,False,taken,True,growth_connection
ignitewave,3.817,False,taken_parked,True,growth_connection
ignitewire,3.817,False,taken_parked,True,growth_connection
artistmesh,3.815,False,taken,False,audience_connection
crowdmesh,3.815,False,taken,False,audience_connection
directmesh,3.815,False,taken,False,audience_connection
gigmesh,3.815,False,taken_parked,False,audience_connection
indiemesh,3.815,False,taken_parked,False,audience_connection
livemesh,3.815,False,taken,False,audience_connection
ownmesh,3.815,False,taken_parked,False,audience_connection
scenemesh,3.815,False,taken_parked,False,audience_connection
stagemesh,3.815,False,taken,False,audience_connection
tribemesh,3.815,False,taken,False,audience_connection
venuemesh,3.815,False,taken_parked,False,audience_connection
fannect,3.805,False,taken_parked,False,audience_connection
creatormesh,3.74,False,taken_parked,False,audience_connection
ignitebridge,3.735,False,taken_parked,True,growth_connection
ignitecircle,3.735,False,taken_parked,True,growth_connection
igniteroute,3.735,False,taken_parked,True,growth_connection
ignitesignal,3.735,False,taken,True,growth_connection
artistapex,3.695,False,taken,False,audience_growth
artistbold,3.695,False,taken,False,audience_growth
artistbond,3.695,False,taken,False,audience_connection
artistcore,3.695,False,taken_parked,False,audience_connection
artistdash,3.695,False,taken_parked,False,audience_growth
artistdock,3.695,False,taken_parked,False,audience_connection
artistecho,3.695,False,taken,False,audience_connection
artistflow,3.695,False,taken,False,audience_connection
artistfree,3.695,False,taken_parked,False,audience_growth
artistfuel,3.695,False,parked_or_active_no_ns,False,audience_growth
artistglow,3.695,False,taken,False,audience_growth
artistgrid,3.695,False,taken,False,audience_connection
artistgrow,3.695,False,taken,False,audience_growth
artisthub,3.695,False,taken,False,audience_connection
artistjoin,3.695,False,taken,False,audience_connection
artistlane,3.695,False,taken,False,audience_connection
artistlift,3.695,False,taken,False,audience_growth
artistline,3.695,False,taken_parked,False,audience_connection
artistloop,3.695,False,taken,False,audience_connection
artistmeet,3.695,False,taken_parked,False,audience_connection
